event,time
Multiplechoice Page Close Time,01:48:54

Parte 1,09:16:54
Pedagogical Page Open Time,09:16:54
Pedagogical Page Close Time,09:16:57
Multiplechoice Page Open Time,09:16:57
Multiplechoice Page Close Time,09:17:48
Parte 2,09:17:48
Pedagogical Page Open Time,09:17:48
Pedagogical Page Close Time,09:17:49
Multiplechoice Page Open Time,09:17:49
Multiplechoice Page Close Time,09:18:11
Parte 3,09:18:11
Pedagogical Page Open Time,09:18:11
Pedagogical Page Close Time,09:18:12
Draganddrop Page Open Time,09:18:12
Draganddrop Page Close Time,09:18:30
Parte 4,09:18:30
Pedagogical Page Open Time,09:18:30
Pedagogical Page Close Time,09:18:31
Draganddrop Page Open Time,09:18:31
Draganddrop Page Close Time,09:18:42
Parte 5,09:18:42
Pedagogical Page Open Time,09:18:42
Pedagogical Page Close Time,09:19:02
Multiplechoice Page Open Time,09:19:02
Multiplechoice Page Close Time,09:19:54
Parte 6,09:19:54
Pedagogical Page Open Time,09:19:54
Pedagogical Page Close Time,09:19:54
Multiplechoice Page Open Time,09:19:54
Multiplechoice Page Close Time,09:20:08
Parte 7,09:20:08
Pedagogical Page Open Time,09:20:08
Pedagogical Page Close Time,09:20:08
Practica Page Open Time,09:20:08
Practica Page Close Time,09:20:13
Parte 8,09:20:13
Multiplechoice Page Open Time,09:20:13
Multiplechoice Page Close Time,09:21:03

Parte 1,08:04:28
Pedagogical Page Open Time,08:04:28
Pedagogical Page Close Time,08:04:45
Multiplechoice Page Open Time,08:04:45
Multiplechoice Page Close Time,08:05:02
Pedagogical Page Open Time,08:05:02
Pedagogical Page Close Time,08:05:06
Multiplechoice Page Open Time,08:05:06
Multiplechoice Page Close Time,08:05:11
Parte 2,08:05:11
Pedagogical Page Open Time,08:05:11
Pedagogical Page Close Time,08:05:14
Multiplechoice Page Open Time,08:05:14
Multiplechoice Page Close Time,08:05:32
Pedagogical Page Open Time,08:05:32
Pedagogical Page Close Time,08:05:33
Multiplechoice Page Open Time,08:05:33
Multiplechoice Page Close Time,08:05:37
Parte 3,08:05:37
Pedagogical Page Open Time,08:05:37
Pedagogical Page Close Time,08:05:39
Draganddrop Page Open Time,08:05:39
Draganddrop Page Close Time,08:05:53
Pedagogical Page Open Time,08:05:53
Pedagogical Page Close Time,08:05:54
Draganddrop Page Open Time,08:05:54
Draganddrop Page Close Time,08:05:58
Parte 4,08:05:58
Pedagogical Page Open Time,08:05:58
Pedagogical Page Close Time,08:06:01
Draganddrop Page Open Time,08:06:01
Draganddrop Page Close Time,08:06:25
Pedagogical Page Open Time,08:06:25
Pedagogical Page Close Time,08:06:26
Draganddrop Page Open Time,08:06:26
Draganddrop Page Close Time,08:06:32
Parte 5,08:06:32
Pedagogical Page Open Time,08:06:32
Pedagogical Page Close Time,08:06:48
Multiplechoice Page Open Time,08:06:48
Multiplechoice Page Close Time,08:08:23
Pedagogical Page Open Time,08:08:23
Pedagogical Page Close Time,08:08:24
Multiplechoice Page Open Time,08:08:24
Multiplechoice Page Close Time,08:08:27
Pedagogical Page Open Time,08:08:27
Pedagogical Page Close Time,08:08:29
Multiplechoice Page Open Time,08:08:29
Multiplechoice Page Close Time,08:08:33
Parte 6,08:08:33
Pedagogical Page Open Time,08:08:33
Pedagogical Page Close Time,08:08:34
Multiplechoice Page Open Time,08:08:34
Multiplechoice Page Close Time,08:08:53
Pedagogical Page Open Time,08:08:53
Pedagogical Page Close Time,08:08:55
Multiplechoice Page Open Time,08:08:55
Multiplechoice Page Close Time,08:09:00
Parte 7,08:09:00
Pedagogical Page Open Time,08:09:00
Pedagogical Page Close Time,08:09:01
Practica Page Open Time,08:09:01
Practica Page Close Time,08:09:15
Parte 8,08:09:15
Multiplechoice Page Open Time,08:09:15
Multiplechoice Page Close Time,08:10:11
Parte 7,08:10:11
Practica Page Open Time,08:10:11
Practica Page Close Time,08:10:16
Parte 8,08:10:16
Multiplechoice Page Open Time,08:10:16
Multiplechoice Page Close Time,08:10:19

