event,time
Pedagogical Page Open Time,14:49:05
Pedagogical Page Close Time,14:49:06
Multiplechoice Page Open Time,14:49:06
Multiplechoice Page Close Time,14:49:12
Parte 2,14:49:12
Pedagogical Page Open Time,14:49:12
Pedagogical Page Close Time,14:49:13
Pedagogical2 Page Open Time,14:49:13
Pedagogical2 Page Close Time,14:49:13
Parte 3,14:49:13
Pedagogical Page Open Time,14:49:13
Pedagogical Page Close Time,14:49:14
Multiplechoice Page Open Time,14:49:14
Multiplechoice Page Close Time,14:49:17
Parte 4,14:49:17
Draganddrop Page Open Time,14:49:17
Draganddrop Page Close Time,14:49:19
Pedagogical Page Open Time,14:49:19
Pedagogical Page Close Time,14:49:20
Parte 5,14:49:20
Multiplechoice Page Open Time,14:49:20
Multiplechoice Page Close Time,14:49:23
Pedagogical Page Open Time,14:49:23
Pedagogical Page Close Time,14:49:24
Parte 6,14:49:24
Pedagogical Page Open Time,14:49:24
Pedagogical Page Close Time,14:49:24

Parte 1,14:53:15
Pedagogical Page Open Time,14:53:15
Pedagogical Page Close Time,14:53:16
Multiplechoice Page Open Time,14:53:16
Multiplechoice Page Close Time,14:53:22
Parte 2,14:53:22
Pedagogical Page Open Time,14:53:22
Pedagogical Page Close Time,14:53:22
Pedagogical2 Page Open Time,14:53:22
Pedagogical2 Page Close Time,14:53:23
Parte 3,14:53:23
Pedagogical Page Open Time,14:53:23
Pedagogical Page Close Time,14:53:23
Multiplechoice Page Open Time,14:53:23
Multiplechoice Page Close Time,14:53:25
Parte 4,14:53:25
Draganddrop Page Open Time,14:53:25
Draganddrop Page Close Time,14:53:27
Pedagogical Page Open Time,14:53:27
Pedagogical Page Close Time,14:53:28
Parte 5,14:53:28
Multiplechoice Page Open Time,14:53:28
Multiplechoice Page Close Time,14:53:31
Pedagogical Page Open Time,14:53:31
Pedagogical Page Close Time,14:53:32
Parte 6,14:53:32
Pedagogical Page Open Time,14:53:32
Pedagogical Page Close Time,14:53:33

Parte 1,14:56:57
Pedagogical Page Open Time,14:56:57
Pedagogical Page Close Time,14:56:59
Multiplechoice Page Open Time,14:56:59
Multiplechoice Page Close Time,14:57:01
Parte 2,14:57:01
Pedagogical Page Open Time,14:57:01
Pedagogical Page Close Time,14:57:02
Pedagogical2 Page Open Time,14:57:02
Pedagogical2 Page Close Time,14:57:02
Parte 3,14:57:02
Pedagogical Page Open Time,14:57:02
Pedagogical Page Close Time,14:57:03
Multiplechoice Page Open Time,14:57:03
Multiplechoice Page Close Time,14:57:05
Parte 4,14:57:05
Draganddrop Page Open Time,14:57:05
Draganddrop Page Close Time,14:57:08
Pedagogical Page Open Time,14:57:08
Pedagogical Page Close Time,14:57:09
Parte 5,14:57:09
Multiplechoice Page Open Time,14:57:09
Multiplechoice Page Close Time,14:57:12
Pedagogical Page Open Time,14:57:12
Pedagogical Page Close Time,14:57:13
Parte 6,14:57:13
Pedagogical Page Open Time,14:57:13
Pedagogical Page Close Time,14:57:13

Parte 1,15:04:31
Pedagogical Page Open Time,15:04:31
Pedagogical Page Close Time,15:04:32
Multiplechoice Page Open Time,15:04:32
Multiplechoice Page Close Time,15:04:34
Parte 2,15:04:34
Pedagogical Page Open Time,15:04:34
Pedagogical Page Close Time,15:04:35
Pedagogical2 Page Open Time,15:04:35
Pedagogical2 Page Close Time,15:04:35
Parte 3,15:04:35
Pedagogical Page Open Time,15:04:35
Pedagogical Page Close Time,15:04:36
Multiplechoice Page Open Time,15:04:36
Multiplechoice Page Close Time,15:04:38
Parte 4,15:04:38
Draganddrop Page Open Time,15:04:38
Draganddrop Page Close Time,15:04:43
Pedagogical Page Open Time,15:04:43
Pedagogical Page Close Time,15:04:44
Parte 5,15:04:44
Multiplechoice Page Open Time,15:04:44
Multiplechoice Page Close Time,15:04:46
Pedagogical Page Open Time,15:04:46
Pedagogical Page Close Time,15:04:46
Parte 6,15:04:46
Pedagogical Page Open Time,15:04:46
Pedagogical Page Close Time,15:04:47

Parte 1,15:05:14
Pedagogical Page Open Time,15:05:14
Pedagogical Page Close Time,15:05:15
Multiplechoice Page Open Time,15:05:15
Multiplechoice Page Close Time,15:05:16
Parte 2,15:05:16
Pedagogical Page Open Time,15:05:16
Pedagogical Page Close Time,15:05:16
Pedagogical2 Page Open Time,15:05:16
Pedagogical2 Page Close Time,15:05:17
Parte 3,15:05:17
Pedagogical Page Open Time,15:05:17
Pedagogical Page Close Time,15:05:17
Multiplechoice Page Open Time,15:05:17
Multiplechoice Page Close Time,15:05:19
Parte 4,15:05:19
Draganddrop Page Open Time,15:05:19
Draganddrop Page Close Time,15:05:22
Pedagogical Page Open Time,15:05:22
Pedagogical Page Close Time,15:05:22
Parte 5,15:05:22
Multiplechoice Page Open Time,15:05:22
Multiplechoice Page Close Time,15:05:24
Pedagogical Page Open Time,15:05:24
Pedagogical Page Close Time,15:05:25
Parte 6,15:05:25
Pedagogical Page Open Time,15:05:25
Pedagogical Page Close Time,15:05:25

Parte 1,15:06:26
Pedagogical Page Open Time,15:06:26
Pedagogical Page Close Time,15:06:27
Multiplechoice Page Open Time,15:06:27
Multiplechoice Page Close Time,15:06:29
Parte 2,15:06:29
Pedagogical Page Open Time,15:06:29
Pedagogical Page Close Time,15:06:29
Pedagogical2 Page Open Time,15:06:29
Pedagogical2 Page Close Time,15:06:30
Parte 3,15:06:30
Pedagogical Page Open Time,15:06:30
Pedagogical Page Close Time,15:06:30
Multiplechoice Page Open Time,15:06:30
Multiplechoice Page Close Time,15:06:32
Parte 4,15:06:32
Draganddrop Page Open Time,15:06:32
Draganddrop Page Close Time,15:06:35
Pedagogical Page Open Time,15:06:35
Pedagogical Page Close Time,15:06:35
Parte 5,15:06:35
Multiplechoice Page Open Time,15:06:35
Multiplechoice Page Close Time,15:06:38
Pedagogical Page Open Time,15:06:38
Pedagogical Page Close Time,15:06:39
Parte 6,15:06:39
Pedagogical Page Open Time,15:06:39
Pedagogical Page Close Time,15:06:40

Parte 1,15:12:42
Pedagogical Page Open Time,15:12:42
Pedagogical Page Close Time,15:12:42
Multiplechoice Page Open Time,15:12:42
Multiplechoice Page Close Time,15:12:44
Parte 2,15:12:44
Pedagogical Page Open Time,15:12:44
Pedagogical Page Close Time,15:12:44
Pedagogical2 Page Open Time,15:12:44
Pedagogical2 Page Close Time,15:12:44
Parte 3,15:12:44
Pedagogical Page Open Time,15:12:44
Pedagogical Page Close Time,15:12:45
Multiplechoice Page Open Time,15:12:45
Multiplechoice Page Close Time,15:12:46
Parte 4,15:12:46
Draganddrop Page Open Time,15:12:46
Draganddrop Page Close Time,15:12:49
Pedagogical Page Open Time,15:12:49
Pedagogical Page Close Time,15:12:49
Parte 5,15:12:49
Multiplechoice Page Open Time,15:12:49
Multiplechoice Page Close Time,15:12:52
Pedagogical Page Open Time,15:12:52
Pedagogical Page Close Time,15:12:53
Parte 6,15:12:53
Pedagogical Page Open Time,15:12:53
Pedagogical Page Close Time,15:12:53

Parte 1,15:14:46
Pedagogical Page Open Time,15:14:46
Pedagogical Page Close Time,15:14:47
Multiplechoice Page Open Time,15:14:47
Multiplechoice Page Close Time,15:14:49
Parte 2,15:14:49
Pedagogical Page Open Time,15:14:49
Pedagogical Page Close Time,15:14:49
Pedagogical2 Page Open Time,15:14:49
Pedagogical2 Page Close Time,15:14:49
Parte 3,15:14:49
Pedagogical Page Open Time,15:14:49
Pedagogical Page Close Time,15:14:49
Multiplechoice Page Open Time,15:14:49
Multiplechoice Page Close Time,15:14:51
Parte 4,15:14:51
Draganddrop Page Open Time,15:14:51
Draganddrop Page Close Time,15:14:54
Pedagogical Page Open Time,15:14:54
Pedagogical Page Close Time,15:14:55
Parte 5,15:14:55
Multiplechoice Page Open Time,15:14:55
Multiplechoice Page Close Time,15:14:57
Pedagogical Page Open Time,15:14:57
Pedagogical Page Close Time,15:14:58
Parte 6,15:14:58
Pedagogical Page Open Time,15:14:58
Pedagogical Page Close Time,15:14:58

Parte 3,15:39:55
Multiplechoice Page Open Time,15:39:55
Multiplechoice Page Close Time,15:39:57
Parte 4,15:39:57
Draganddrop Page Open Time,15:39:57
Draganddrop Page Close Time,15:40:00
Pedagogical Page Open Time,15:40:00
Pedagogical Page Close Time,15:40:01
Parte 5,15:40:01
Multiplechoice Page Open Time,15:40:01
Multiplechoice Page Close Time,15:40:04
Pedagogical Page Open Time,15:40:04
Pedagogical Page Close Time,15:40:05
Parte 6,15:40:05
Pedagogical Page Open Time,15:40:05
Pedagogical Page Close Time,15:40:05

Parte 1,15:40:36
Pedagogical Page Open Time,15:40:36
Pedagogical Page Close Time,15:40:38
Multiplechoice Page Open Time,15:40:38
Multiplechoice Page Close Time,15:40:44
Parte 2,15:40:44
Pedagogical Page Open Time,15:40:44
Pedagogical Page Close Time,15:40:45
Pedagogical2 Page Open Time,15:40:45
Pedagogical2 Page Close Time,15:40:46
Parte 3,15:40:46
Pedagogical Page Open Time,15:40:46
Pedagogical Page Close Time,15:40:46
Multiplechoice Page Open Time,15:40:46
Multiplechoice Page Close Time,15:40:49
Parte 4,15:40:49
Draganddrop Page Open Time,15:40:49
Draganddrop Page Close Time,15:40:55
Pedagogical Page Open Time,15:40:55
Pedagogical Page Close Time,15:40:55
Parte 5,15:40:55
Multiplechoice Page Open Time,15:40:55
Multiplechoice Page Close Time,15:40:58
Pedagogical Page Open Time,15:40:58
Pedagogical Page Close Time,15:40:59
Parte 6,15:40:59
Pedagogical Page Open Time,15:40:59
Pedagogical Page Close Time,15:40:59

Parte 1,18:40:50
Pedagogical Page Open Time,18:40:50
Pedagogical Page Close Time,18:40:53
Multiplechoice Page Open Time,18:40:53
Multiplechoice Page Close Time,18:41:01
Parte 2,18:41:01
Pedagogical Page Open Time,18:41:01
Pedagogical Page Close Time,18:41:02
Pedagogical2 Page Open Time,18:41:02
Pedagogical2 Page Close Time,18:41:03
Parte 3,18:41:03
Pedagogical Page Open Time,18:41:03
Pedagogical Page Close Time,18:41:04
Multiplechoice Page Open Time,18:41:04
Multiplechoice Page Close Time,18:41:10
Parte 4,18:41:10
Draganddrop Page Open Time,18:41:10
Draganddrop Page Close Time,18:41:14
Pedagogical Page Open Time,18:41:14
Pedagogical Page Close Time,18:41:14
Parte 5,18:41:14
Multiplechoice Page Open Time,18:41:14
Multiplechoice Page Close Time,18:41:19
Pedagogical Page Open Time,18:41:19
Pedagogical Page Close Time,18:41:22
Parte 6,18:41:22
Pedagogical Page Open Time,18:41:22
Pedagogical Page Close Time,18:41:23

Parte 1,18:43:58
Pedagogical Page Open Time,18:43:58
Pedagogical Page Close Time,18:44:00
Multiplechoice Page Open Time,18:44:00
Multiplechoice Page Close Time,18:44:02
Parte 2,18:44:02
Pedagogical Page Open Time,18:44:02
Pedagogical Page Close Time,18:44:02
Pedagogical2 Page Open Time,18:44:02
Pedagogical2 Page Close Time,18:44:02
Parte 3,18:44:02
Pedagogical Page Open Time,18:44:02
Pedagogical Page Close Time,18:44:03
Multiplechoice Page Open Time,18:44:03
Multiplechoice Page Close Time,18:44:04
Parte 4,18:44:04
Draganddrop Page Open Time,18:44:04
Draganddrop Page Close Time,18:44:07
Pedagogical Page Open Time,18:44:07
Pedagogical Page Close Time,18:44:07
Parte 5,18:44:07
Multiplechoice Page Open Time,18:44:07
Multiplechoice Page Close Time,18:44:10
Pedagogical Page Open Time,18:44:10
Pedagogical Page Close Time,18:44:10
Parte 6,18:44:10
Pedagogical Page Open Time,18:44:10
Pedagogical Page Close Time,18:44:11

"Parte 1, Pedagogical Page Open Time",18:46:46
"Parte 1, Pedagogical Page Close Time",18:46:48
"Parte 1, Multiplechoice Page Open Time",18:46:48
"Parte 1, Multiplechoice Page Close Time",18:46:50
"Parte 2, Pedagogical Page Open Time",18:46:50
"Parte 2, Pedagogical Page Close Time",18:46:51
"Parte 2, Pedagogical2 Page Open Time",18:46:51
"Parte 2, Pedagogical2 Page Close Time",18:46:52
"Parte 3, Pedagogical Page Open Time",18:46:52
"Parte 3, Pedagogical Page Close Time",18:46:52
"Parte 3, Multiplechoice Page Open Time",18:46:52
"Parte 3, Multiplechoice Page Close Time",18:46:57
"Parte 4, Draganddrop Page Open Time",18:46:57
"Parte 4, Draganddrop Page Close Time",18:46:59
"Parte 4, Pedagogical Page Open Time",18:46:59
"Parte 4, Pedagogical Page Close Time",18:46:59
"Parte 5, Multiplechoice Page Open Time",18:46:59
"Parte 5, Multiplechoice Page Close Time",18:47:02
"Parte 5, Pedagogical Page Open Time",18:47:02
"Parte 5, Pedagogical Page Close Time",18:47:02
"Parte 6, Pedagogical Page Open Time",18:47:02
"Parte 6, Pedagogical Page Close Time",18:47:03

Parte 1,18:49:05
Pedagogical Page Open Time,18:49:05
Pedagogical Page Close Time,18:49:07
Multiplechoice Page Open Time,18:49:07
Multiplechoice Page Close Time,18:49:10
Parte 2,18:49:10
Pedagogical Page Open Time,18:49:10
Pedagogical Page Close Time,18:49:10
Pedagogical2 Page Open Time,18:49:10
Pedagogical2 Page Close Time,18:49:11
Parte 3,18:49:11
Pedagogical Page Open Time,18:49:11
Pedagogical Page Close Time,18:49:12
Multiplechoice Page Open Time,18:49:12
Multiplechoice Page Close Time,18:49:18
Parte 4,18:49:18
Draganddrop Page Open Time,18:49:18
Draganddrop Page Close Time,18:49:21
Pedagogical Page Open Time,18:49:21
Pedagogical Page Close Time,18:49:22
Parte 5,18:49:22
Multiplechoice Page Open Time,18:49:22
Multiplechoice Page Close Time,18:49:24
Pedagogical Page Open Time,18:49:24
Pedagogical Page Close Time,18:49:25
Parte 6,18:49:25
Pedagogical Page Open Time,18:49:25
Pedagogical Page Close Time,18:49:25

"Parte 1, Pedagogical Page Open Time",18:51:19
"Parte 1, Pedagogical Page Close Time",18:51:20
"Parte 1, Multiplechoice Page Open Time",18:51:20
"Parte 1, Multiplechoice Page Close Time",18:51:23
"Parte 2, Pedagogical Page Open Time",18:51:23
"Parte 2, Pedagogical Page Close Time",18:51:23
"Parte 2, Pedagogical2 Page Open Time",18:51:23
"Parte 2, Pedagogical2 Page Close Time",18:51:24
"Parte 3, Pedagogical Page Open Time",18:51:24
"Parte 3, Pedagogical Page Close Time",18:51:24
"Parte 3, Multiplechoice Page Open Time",18:51:24
"Parte 3, Multiplechoice Page Close Time",18:51:27
"Parte 4, Draganddrop Page Open Time",18:51:27
"Parte 4, Draganddrop Page Close Time",18:51:29
"Parte 4, Pedagogical Page Open Time",18:51:29
"Parte 4, Pedagogical Page Close Time",18:51:30
"Parte 5, Multiplechoice Page Open Time",18:51:30
"Parte 5, Multiplechoice Page Close Time",18:51:35
"Parte 5, Pedagogical Page Open Time",18:51:35
"Parte 5, Pedagogical Page Close Time",18:51:36
"Parte 6, Pedagogical Page Open Time",18:51:36
"Parte 6, Pedagogical Page Close Time",18:51:36

Parte 1,18:58:44
Pedagogical Page Close Time,18:58:45
Multiplechoice Page Open Time,18:58:45
Multiplechoice Page Close Time,18:58:51
Parte 2,18:58:51
Pedagogical Page Close Time,18:58:52
Pedagogical2 Page Open Time,18:58:52
Pedagogical2 Page Close Time,18:58:52
Parte 3,18:58:52
Pedagogical Page Close Time,18:58:53
Multiplechoice Page Open Time,18:58:53
Multiplechoice Page Close Time,18:58:58
Parte 4,18:58:58
Draganddrop Page Close Time,18:59:00
Pedagogical Page Open Time,18:59:00
Pedagogical Page Close Time,18:59:01
Parte 5,18:59:01
Multiplechoice Page Close Time,18:59:07
Pedagogical Page Open Time,18:59:07
Pedagogical Page Close Time,18:59:08
Parte 6,18:59:08
Pedagogical Page Close Time,18:59:08

Parte 1,19:23:24
Pedagogical Page Close Time,19:23:25
Multiplechoice Page Open Time,19:23:25
Multiplechoice Page Close Time,19:23:30
Parte 2,19:23:30
Pedagogical Page Close Time,19:23:31
Pedagogical2 Page Open Time,19:23:31
Pedagogical2 Page Close Time,19:23:31
Parte 3,19:23:31
Pedagogical Page Close Time,19:23:32
Multiplechoice Page Open Time,19:23:32
Multiplechoice Page Close Time,19:23:34
Parte 4,19:23:34
Draganddrop Page Close Time,19:23:36
Pedagogical Page Open Time,19:23:36
Pedagogical Page Close Time,19:23:36
Parte 5,19:23:36
Multiplechoice Page Close Time,19:23:39
Pedagogical Page Open Time,19:23:39
Pedagogical Page Close Time,19:23:39
Parte 6,19:23:39
Pedagogical Page Close Time,19:23:39

