event,time
Draganddrop Page Close Time,00:41:47

Parte 1,00:43:26
Pedagogical Page Open Time,00:43:26
Pedagogical Page Close Time,00:43:27
Multiplechoice Page Open Time,00:43:27
Multiplechoice Page Close Time,00:43:35
Parte 2,00:43:35
Pedagogical Page Open Time,00:43:35
Pedagogical Page Close Time,00:43:35
Draganddrop Page Open Time,00:43:35
Draganddrop Page Close Time,00:43:41
Parte 3,00:43:41
Pedagogical Page Open Time,00:43:41
Pedagogical Page Close Time,00:43:41
Multiplechoice Page Open Time,00:43:41
Multiplechoice Page Close Time,00:43:44
Parte 4,00:43:44
Pedagogical Page Open Time,00:43:44
Pedagogical Page Close Time,00:43:44
Multiplechoice Page Open Time,00:43:44
Multiplechoice Page Close Time,00:43:47
Parte 5,00:43:47
Pedagogical Page Open Time,00:43:47
Pedagogical Page Close Time,00:43:48
Draganddrop Page Open Time,00:43:48
Draganddrop Page Close Time,00:43:52

Parte 1,00:45:05
Pedagogical Page Open Time,00:45:05
Pedagogical Page Close Time,00:45:07
Multiplechoice Page Open Time,00:45:07
Multiplechoice Page Close Time,00:45:10
Parte 2,00:45:10
Pedagogical Page Open Time,00:45:10
Pedagogical Page Close Time,00:45:10
Draganddrop Page Open Time,00:45:10
Draganddrop Page Close Time,00:45:14
Parte 3,00:45:14
Pedagogical Page Open Time,00:45:14
Pedagogical Page Close Time,00:45:15
Multiplechoice Page Open Time,00:45:15
Multiplechoice Page Close Time,00:45:18
Parte 4,00:45:18
Pedagogical Page Open Time,00:45:18
Pedagogical Page Close Time,00:45:18
Multiplechoice Page Open Time,00:45:18
Multiplechoice Page Close Time,00:45:22
Parte 5,00:45:22
Pedagogical Page Open Time,00:45:22
Pedagogical Page Close Time,00:45:22
Draganddrop Page Open Time,00:45:22
Draganddrop Page Close Time,00:45:31

Parte 1,00:47:03
Pedagogical Page Open Time,00:47:03
Pedagogical Page Close Time,00:47:04
Multiplechoice Page Open Time,00:47:04
Multiplechoice Page Close Time,00:47:07
Parte 2,00:47:07
Pedagogical Page Open Time,00:47:07
Pedagogical Page Close Time,00:47:08
Draganddrop Page Open Time,00:47:08
Draganddrop Page Close Time,00:47:11
Parte 3,00:47:11
Pedagogical Page Open Time,00:47:11
Pedagogical Page Close Time,00:47:11
Multiplechoice Page Open Time,00:47:11
Multiplechoice Page Close Time,00:47:13
Parte 4,00:47:13
Pedagogical Page Open Time,00:47:13
Pedagogical Page Close Time,00:47:13
Multiplechoice Page Open Time,00:47:13
Multiplechoice Page Close Time,00:47:17
Parte 5,00:47:17
Pedagogical Page Open Time,00:47:17
Pedagogical Page Close Time,00:47:17
Draganddrop Page Open Time,00:47:17
Draganddrop Page Close Time,00:47:21

Parte 1,00:47:28
Pedagogical Page Open Time,00:47:28
Pedagogical Page Close Time,00:47:30
Multiplechoice Page Open Time,00:47:30
Multiplechoice Page Close Time,00:47:33
Parte 2,00:47:33
Pedagogical Page Open Time,00:47:33
Pedagogical Page Close Time,00:47:33
Draganddrop Page Open Time,00:47:33
Draganddrop Page Close Time,00:47:47
Parte 3,00:47:47
Pedagogical Page Open Time,00:47:47
Pedagogical Page Close Time,00:47:47
Multiplechoice Page Open Time,00:47:47
Multiplechoice Page Close Time,00:47:51
Parte 4,00:47:51
Pedagogical Page Open Time,00:47:51
Pedagogical Page Close Time,00:47:51
Multiplechoice Page Open Time,00:47:51
Multiplechoice Page Close Time,00:47:53
Parte 5,00:47:53
Pedagogical Page Open Time,00:47:53
Pedagogical Page Close Time,00:47:54
Draganddrop Page Open Time,00:47:54
Draganddrop Page Close Time,00:47:58

Parte 1,00:48:51
Pedagogical Page Open Time,00:48:51
Pedagogical Page Close Time,00:48:53
Multiplechoice Page Open Time,00:48:53
Multiplechoice Page Close Time,00:48:55
Parte 2,00:48:55
Pedagogical Page Open Time,00:48:55
Pedagogical Page Close Time,00:48:56
Draganddrop Page Open Time,00:48:56
Draganddrop Page Close Time,00:48:59
Parte 3,00:48:59
Pedagogical Page Open Time,00:48:59
Pedagogical Page Close Time,00:48:59
Multiplechoice Page Open Time,00:48:59
Multiplechoice Page Close Time,00:49:02
Parte 4,00:49:02
Pedagogical Page Open Time,00:49:02
Pedagogical Page Close Time,00:49:02
Multiplechoice Page Open Time,00:49:02
Multiplechoice Page Close Time,00:49:04
Parte 5,00:49:04
Pedagogical Page Open Time,00:49:04
Pedagogical Page Close Time,00:49:05
Draganddrop Page Open Time,00:49:05
Draganddrop Page Close Time,00:49:16

Parte 1,01:00:16
Pedagogical Page Open Time,01:00:16
Pedagogical Page Close Time,01:00:17
Multiplechoice Page Open Time,01:00:17
Multiplechoice Page Close Time,01:00:20
Parte 2,01:00:20
Pedagogical Page Open Time,01:00:20
Pedagogical Page Close Time,01:00:20
Draganddrop Page Open Time,01:00:20
Draganddrop Page Close Time,01:00:25
Parte 3,01:00:25
Pedagogical Page Open Time,01:00:25
Pedagogical Page Close Time,01:00:25
Multiplechoice Page Open Time,01:00:25
Multiplechoice Page Close Time,01:00:28
Parte 4,01:00:28
Pedagogical Page Open Time,01:00:28
Pedagogical Page Close Time,01:00:28
Multiplechoice Page Open Time,01:00:28
Multiplechoice Page Close Time,01:00:32
Parte 5,01:00:32
Pedagogical Page Open Time,01:00:32
Pedagogical Page Close Time,01:00:33
Draganddrop Page Open Time,01:00:33
Draganddrop Page Close Time,01:00:42

Parte 1,01:02:52
Pedagogical Page Open Time,01:02:52
Pedagogical Page Close Time,01:02:53
Multiplechoice Page Open Time,01:02:53
Multiplechoice Page Close Time,01:02:56
Parte 2,01:02:56
Pedagogical Page Open Time,01:02:56
Pedagogical Page Close Time,01:02:56
Draganddrop Page Open Time,01:02:56
Draganddrop Page Close Time,01:02:59
Parte 3,01:02:59
Pedagogical Page Open Time,01:02:59
Pedagogical Page Close Time,01:02:59
Multiplechoice Page Open Time,01:02:59
Multiplechoice Page Close Time,01:03:02
Parte 4,01:03:02
Pedagogical Page Open Time,01:03:02
Pedagogical Page Close Time,01:03:02
Multiplechoice Page Open Time,01:03:02
Multiplechoice Page Close Time,01:03:05
Parte 5,01:03:05
Pedagogical Page Open Time,01:03:05
Pedagogical Page Close Time,01:03:06
Draganddrop Page Open Time,01:03:06
Draganddrop Page Close Time,01:03:10

Parte 1,18:11:39
Pedagogical Page Open Time,18:11:39
Pedagogical Page Close Time,18:11:40
Multiplechoice Page Open Time,18:11:41
Multiplechoice Page Close Time,18:11:45
Parte 2,18:11:45
Pedagogical Page Open Time,18:11:45
Pedagogical Page Close Time,18:11:46
Draganddrop Page Open Time,18:11:46
Draganddrop Page Close Time,18:12:07
Parte 3,18:12:07
Pedagogical Page Open Time,18:12:07
Pedagogical Page Close Time,18:12:08
Multiplechoice Page Open Time,18:12:08
Multiplechoice Page Close Time,18:12:11
Parte 4,18:12:11
Pedagogical Page Open Time,18:12:11
Pedagogical Page Close Time,18:12:11
Multiplechoice Page Open Time,18:12:11
Multiplechoice Page Close Time,18:12:16
Parte 5,18:12:16
Pedagogical Page Open Time,18:12:16
Pedagogical Page Close Time,18:12:17
Draganddrop Page Open Time,18:12:17
Draganddrop Page Close Time,18:12:24

Parte 1,18:19:44
Pedagogical Page Open Time,18:19:44
Pedagogical Page Close Time,18:19:45
Multiplechoice Page Open Time,18:19:45
Multiplechoice Page Close Time,18:19:49
Parte 2,18:19:49
Pedagogical Page Open Time,18:19:49
Pedagogical Page Close Time,18:19:50
Draganddrop Page Open Time,18:19:50
Draganddrop Page Close Time,18:19:54
Parte 3,18:19:54
Pedagogical Page Open Time,18:19:54
Pedagogical Page Close Time,18:19:56
Multiplechoice Page Open Time,18:19:56
Multiplechoice Page Close Time,18:20:03
Parte 4,18:20:03
Pedagogical Page Open Time,18:20:03
Pedagogical Page Close Time,18:20:03
Multiplechoice Page Open Time,18:20:03
Multiplechoice Page Close Time,18:20:06
Parte 5,18:20:06
Pedagogical Page Open Time,18:20:06
Pedagogical Page Close Time,18:20:07
Draganddrop Page Open Time,18:20:07
Draganddrop Page Close Time,18:20:13

Parte 1,18:25:45
Pedagogical Page Open Time,18:25:45
Pedagogical Page Close Time,18:25:46
Multiplechoice Page Open Time,18:25:46
Multiplechoice Page Close Time,18:25:50
Parte 2,18:25:50
Pedagogical Page Open Time,18:25:50
Pedagogical Page Close Time,18:25:50
Draganddrop Page Open Time,18:25:50
Draganddrop Page Close Time,18:25:55
Parte 3,18:25:55
Pedagogical Page Open Time,18:25:55
Pedagogical Page Close Time,18:25:55
Multiplechoice Page Open Time,18:25:55
Multiplechoice Page Close Time,18:25:58
Parte 4,18:25:58
Pedagogical Page Open Time,18:25:58
Pedagogical Page Close Time,18:25:58
Multiplechoice Page Open Time,18:25:58
Multiplechoice Page Close Time,18:26:02
Parte 5,18:26:02
Pedagogical Page Open Time,18:26:02
Pedagogical Page Close Time,18:26:02
Draganddrop Page Open Time,18:26:02
Draganddrop Page Close Time,18:26:08

Parte 1,18:31:36
Pedagogical Page Open Time,18:31:36
Pedagogical Page Close Time,18:31:38
Multiplechoice Page Open Time,18:31:38
Multiplechoice Page Close Time,18:31:42
Parte 2,18:31:42
Pedagogical Page Open Time,18:31:42
Pedagogical Page Close Time,18:31:42
Draganddrop Page Open Time,18:31:42
Draganddrop Page Close Time,18:31:47
Parte 3,18:31:47
Pedagogical Page Open Time,18:31:47
Pedagogical Page Close Time,18:31:47
Multiplechoice Page Open Time,18:31:47
Multiplechoice Page Close Time,18:31:52
Parte 4,18:31:52
Pedagogical Page Open Time,18:31:52
Pedagogical Page Close Time,18:31:52
Multiplechoice Page Open Time,18:31:52
Multiplechoice Page Close Time,18:31:55
Parte 5,18:31:55
Pedagogical Page Open Time,18:31:55
Pedagogical Page Close Time,18:31:56
Draganddrop Page Open Time,18:31:56
Draganddrop Page Close Time,18:32:02

Parte 1,18:31:36
Pedagogical Page Open Time,18:31:36
Pedagogical Page Close Time,18:31:38
Multiplechoice Page Open Time,18:31:38
Multiplechoice Page Close Time,18:31:42
Parte 2,18:31:42
Pedagogical Page Open Time,18:31:42
Pedagogical Page Close Time,18:31:42
Draganddrop Page Open Time,18:31:42
Draganddrop Page Close Time,18:31:47
Parte 3,18:31:47
Pedagogical Page Open Time,18:31:47
Pedagogical Page Close Time,18:31:47
Multiplechoice Page Open Time,18:31:47
Multiplechoice Page Close Time,18:31:52
Parte 4,18:31:52
Pedagogical Page Open Time,18:31:52
Pedagogical Page Close Time,18:31:52
Multiplechoice Page Open Time,18:31:52
Multiplechoice Page Close Time,18:31:55
Parte 5,18:31:55
Pedagogical Page Open Time,18:31:55
Pedagogical Page Close Time,18:31:56
Draganddrop Page Open Time,18:31:56
Draganddrop Page Close Time,18:32:02
Draganddrop Page Close Time,18:32:05

Parte 1,18:34:00
Pedagogical Page Open Time,18:34:00
Pedagogical Page Close Time,18:34:02
Multiplechoice Page Open Time,18:34:02
Multiplechoice Page Close Time,18:34:06
Parte 2,18:34:06
Pedagogical Page Open Time,18:34:06
Pedagogical Page Close Time,18:34:06
Draganddrop Page Open Time,18:34:06
Draganddrop Page Close Time,18:34:12
Parte 3,18:34:12
Pedagogical Page Open Time,18:34:12
Pedagogical Page Close Time,18:34:12
Multiplechoice Page Open Time,18:34:12
Multiplechoice Page Close Time,18:34:16
Parte 4,18:34:16
Pedagogical Page Open Time,18:34:16
Pedagogical Page Close Time,18:34:17
Multiplechoice Page Open Time,18:34:17
Multiplechoice Page Close Time,18:34:20
Parte 5,18:34:20
Pedagogical Page Open Time,18:34:20
Pedagogical Page Close Time,18:34:21
Draganddrop Page Open Time,18:34:21
Draganddrop Page Close Time,18:34:28

Parte 1,18:36:16
Pedagogical Page Open Time,18:36:16
Pedagogical Page Close Time,18:36:29
Multiplechoice Page Open Time,18:36:29
Multiplechoice Page Close Time,18:36:34
Parte 2,18:36:34
Pedagogical Page Open Time,18:36:34
Pedagogical Page Close Time,18:36:34
Draganddrop Page Open Time,18:36:34
Draganddrop Page Close Time,18:36:39
Parte 3,18:36:39
Pedagogical Page Open Time,18:36:39
Pedagogical Page Close Time,18:36:40
Multiplechoice Page Open Time,18:36:40
Multiplechoice Page Close Time,18:36:43
Parte 4,18:36:43
Pedagogical Page Open Time,18:36:43
Pedagogical Page Close Time,18:36:44
Multiplechoice Page Open Time,18:36:44
Multiplechoice Page Close Time,18:36:48
Parte 5,18:36:48
Pedagogical Page Open Time,18:36:48
Pedagogical Page Close Time,18:36:49
Draganddrop Page Open Time,18:36:49
Draganddrop Page Close Time,18:36:57

Parte 1,18:44:31
Pedagogical Page Open Time,18:44:31
Pedagogical Page Close Time,18:44:33
Multiplechoice Page Open Time,18:44:33
Multiplechoice Page Close Time,18:44:37
Parte 2,18:44:37
Pedagogical Page Open Time,18:44:37
Pedagogical Page Close Time,18:44:37
Draganddrop Page Open Time,18:44:37
Draganddrop Page Close Time,18:44:42
Parte 3,18:44:42
Pedagogical Page Open Time,18:44:42
Pedagogical Page Close Time,18:44:42
Multiplechoice Page Open Time,18:44:42
Multiplechoice Page Close Time,18:44:46
Parte 4,18:44:46
Pedagogical Page Open Time,18:44:46
Pedagogical Page Close Time,18:44:46
Multiplechoice Page Open Time,18:44:46
Multiplechoice Page Close Time,18:44:50
Parte 5,18:44:50
Pedagogical Page Open Time,18:44:50
Pedagogical Page Close Time,18:44:50
Draganddrop Page Open Time,18:44:50
Draganddrop Page Close Time,18:44:57

Parte 1,18:44:31
Pedagogical Page Open Time,18:44:31
Pedagogical Page Close Time,18:44:33
Multiplechoice Page Open Time,18:44:33
Multiplechoice Page Close Time,18:44:37
Parte 2,18:44:37
Pedagogical Page Open Time,18:44:37
Pedagogical Page Close Time,18:44:37
Draganddrop Page Open Time,18:44:37
Draganddrop Page Close Time,18:44:42
Parte 3,18:44:42
Pedagogical Page Open Time,18:44:42
Pedagogical Page Close Time,18:44:42
Multiplechoice Page Open Time,18:44:42
Multiplechoice Page Close Time,18:44:46
Parte 4,18:44:46
Pedagogical Page Open Time,18:44:46
Pedagogical Page Close Time,18:44:46
Multiplechoice Page Open Time,18:44:46
Multiplechoice Page Close Time,18:44:50
Parte 5,18:44:50
Pedagogical Page Open Time,18:44:50
Pedagogical Page Close Time,18:44:50
Draganddrop Page Open Time,18:44:50
Draganddrop Page Close Time,18:44:57
Draganddrop Page Close Time,18:44:57

Parte 1,18:46:57
Pedagogical Page Open Time,18:46:57
Pedagogical Page Close Time,18:46:59
Multiplechoice Page Open Time,18:46:59
Multiplechoice Page Close Time,18:47:03
Parte 2,18:47:03
Pedagogical Page Open Time,18:47:03
Pedagogical Page Close Time,18:47:03
Draganddrop Page Open Time,18:47:03
Draganddrop Page Close Time,18:47:08
Parte 3,18:47:08
Pedagogical Page Open Time,18:47:08
Pedagogical Page Close Time,18:47:09
Multiplechoice Page Open Time,18:47:09
Multiplechoice Page Close Time,18:47:12
Parte 4,18:47:12
Pedagogical Page Open Time,18:47:12
Pedagogical Page Close Time,18:47:13
Multiplechoice Page Open Time,18:47:13
Multiplechoice Page Close Time,18:47:17
Parte 5,18:47:17
Pedagogical Page Open Time,18:47:17
Pedagogical Page Close Time,18:47:18
Draganddrop Page Open Time,18:47:18
Draganddrop Page Close Time,18:47:25

Parte 1,18:53:04
Pedagogical Page Open Time,18:53:04
Pedagogical Page Close Time,18:53:06
Multiplechoice Page Open Time,18:53:06
Multiplechoice Page Close Time,18:55:28
Parte 2,18:55:28
Pedagogical Page Open Time,18:55:28
Pedagogical Page Close Time,18:55:29
Draganddrop Page Open Time,18:55:29
Draganddrop Page Close Time,18:55:34
Parte 3,18:55:34
Pedagogical Page Open Time,18:55:34
Pedagogical Page Close Time,18:55:34
Multiplechoice Page Open Time,18:55:34
Multiplechoice Page Close Time,18:55:38
Parte 4,18:55:38
Pedagogical Page Open Time,18:55:38
Pedagogical Page Close Time,18:55:39
Multiplechoice Page Open Time,18:55:39
Multiplechoice Page Close Time,18:55:44
Parte 5,18:55:44
Pedagogical Page Open Time,18:55:44
Pedagogical Page Close Time,18:55:45
Draganddrop Page Open Time,18:55:45
Draganddrop Page Close Time,18:55:52

Parte 1,18:58:58
Pedagogical Page Open Time,18:58:58
Pedagogical Page Close Time,18:59:01
Parte 2,18:59:01
Pedagogical Page Open Time,18:59:01
Pedagogical Page Close Time,18:59:02
Parte 3,18:59:02
Pedagogical Page Open Time,18:59:02
Pedagogical Page Close Time,18:59:02
Parte 4,18:59:02
Pedagogical Page Open Time,18:59:02
Pedagogical Page Close Time,18:59:02
Parte 5,18:59:02
Pedagogical Page Open Time,18:59:02
Pedagogical Page Close Time,18:59:03

Parte 1,18:58:58
Pedagogical Page Open Time,18:58:58
Pedagogical Page Close Time,18:59:01
Parte 2,18:59:01
Pedagogical Page Open Time,18:59:01
Pedagogical Page Close Time,18:59:02
Parte 3,18:59:02
Pedagogical Page Open Time,18:59:02
Pedagogical Page Close Time,18:59:02
Parte 4,18:59:02
Pedagogical Page Open Time,18:59:02
Pedagogical Page Close Time,18:59:02
Parte 5,18:59:02
Pedagogical Page Open Time,18:59:02
Pedagogical Page Close Time,18:59:03
Pedagogical Page Close Time,18:59:03

Parte 1,18:58:58
Pedagogical Page Open Time,18:58:58
Pedagogical Page Close Time,18:59:01
Parte 2,18:59:01
Pedagogical Page Open Time,18:59:01
Pedagogical Page Close Time,18:59:02
Parte 3,18:59:02
Pedagogical Page Open Time,18:59:02
Pedagogical Page Close Time,18:59:02
Parte 4,18:59:02
Pedagogical Page Open Time,18:59:02
Pedagogical Page Close Time,18:59:02
Parte 5,18:59:02
Pedagogical Page Open Time,18:59:02
Pedagogical Page Close Time,18:59:03
Pedagogical Page Close Time,18:59:03
Pedagogical Page Close Time,18:59:05

Parte 1,18:59:20
Pedagogical Page Open Time,18:59:20
Pedagogical Page Close Time,18:59:21
Parte 2,18:59:21
Pedagogical Page Open Time,18:59:21
Pedagogical Page Close Time,18:59:22
Parte 3,18:59:22
Pedagogical Page Open Time,18:59:22
Pedagogical Page Close Time,18:59:22
Parte 4,18:59:22
Pedagogical Page Open Time,18:59:22
Pedagogical Page Close Time,18:59:23
Parte 5,18:59:23
Pedagogical Page Open Time,18:59:23
Pedagogical Page Close Time,18:59:24

Parte 1,11:22:14
Pedagogical Page Open Time,11:22:14
Pedagogical Page Close Time,11:22:15
Parte 2,11:22:15
Pedagogical Page Open Time,11:22:15
Pedagogical Page Close Time,11:22:16
Parte 3,11:22:16
Pedagogical Page Open Time,11:22:16
Pedagogical Page Close Time,11:22:16
Parte 4,11:22:16
Pedagogical Page Open Time,11:22:16
Pedagogical Page Close Time,11:22:17
Parte 5,11:22:17
Pedagogical Page Open Time,11:22:17
Pedagogical Page Close Time,11:22:18

Parte 1,11:22:42
Pedagogical Page Open Time,11:22:42
Pedagogical Page Close Time,11:22:43
Parte 2,11:22:43
Pedagogical Page Open Time,11:22:43
Pedagogical Page Close Time,11:22:43
Parte 3,11:22:43
Pedagogical Page Open Time,11:22:43
Pedagogical Page Close Time,11:22:44
Parte 4,11:22:44
Pedagogical Page Open Time,11:22:44
Pedagogical Page Close Time,11:22:44
Parte 5,11:22:44
Pedagogical Page Open Time,11:22:44
Pedagogical Page Close Time,11:22:45

Parte 1,11:29:27
Pedagogical Page Open Time,11:29:27
Pedagogical Page Close Time,11:29:28
Parte 2,11:29:28
Pedagogical Page Open Time,11:29:28
Pedagogical Page Close Time,11:29:29
Parte 3,11:29:29
Pedagogical Page Open Time,11:29:29
Pedagogical Page Close Time,11:29:30
Parte 4,11:29:30
Pedagogical Page Open Time,11:29:30
Pedagogical Page Close Time,11:29:30
Parte 5,11:29:30
Pedagogical Page Open Time,11:29:30
Pedagogical Page Close Time,11:29:30

Parte 1,11:56:55
Pedagogical Page Open Time,11:56:55
Pedagogical Page Close Time,11:56:56
Parte 2,11:56:56
Pedagogical Page Open Time,11:56:56
Pedagogical Page Close Time,11:56:57
Parte 3,11:56:57
Pedagogical Page Open Time,11:56:57
Pedagogical Page Close Time,11:56:57
Parte 4,11:56:57
Pedagogical Page Open Time,11:56:57
Pedagogical Page Close Time,11:56:58
Parte 5,11:56:58
Pedagogical Page Open Time,11:56:58
Pedagogical Page Close Time,11:56:58

Parte 1,11:57:31
Pedagogical Page Open Time,11:57:31
Pedagogical Page Close Time,11:57:32
Parte 2,11:57:32
Pedagogical Page Open Time,11:57:32
Pedagogical Page Close Time,11:57:32
Parte 3,11:57:32
Pedagogical Page Open Time,11:57:32
Pedagogical Page Close Time,11:57:32
Parte 4,11:57:32
Pedagogical Page Open Time,11:57:32
Pedagogical Page Close Time,11:57:33
Parte 5,11:57:33
Pedagogical Page Open Time,11:57:33
Pedagogical Page Close Time,11:57:34
